Institution,Course,Label,URL,Mode,Salary,avgTariff,lowerTariff,Employment
Bangor University,Sport And Exercise Psychology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C680-Sport-and-Exercise-Psychology,FullTime,16000,123.25,64,87
Bangor University,Sport Science,MSci,https://www.bangor.ac.uk/courses/undergraduate/C607-Sport-Science,FullTime,16000,137.64285714285714,64,87
Bangor University,Sport Science (Outdoor Activities),MSci,https://www.bangor.ac.uk/courses/undergraduate/C609-Sport-Science-Outdoor-Activities,FullTime,16000,137.64285714285714,64,87
Bangor University,Sport~, Health and Exercise Science,MSci,https://www.bangor.ac.uk/courses/undergraduate/C608-Sport-Health-and-Exercise-Science,FullTime,16000,137.64285714285714,64,87
Bangor University,Sport~, Health And Exercise Sciences,BSc,https://www.bangor.ac.uk/courses/undergraduate/CB69-Sport-Health-and-Exercise-Science,FullTime,16000,112,80,87
Bangor University,Sport~, Health And Physical Education,BSc,https://www.bangor.ac.uk/courses/undergraduate/C651-Sport-Health-and-Physical-Education,FullTime,16000,151.5,48,95
Bangor University,Sports Science,BSc,https://www.bangor.ac.uk/courses/undergraduate/C600-Sport-Science,FullTime,16000,112,48,87
Bangor University,Sports Science (Outdoor Activities),BSc,https://www.bangor.ac.uk/courses/undergraduate/C602-Sport-Science-Outdoor-Activities,FullTime,16000,160,64,87
Bangor University,Welsh (For Beginners),BA,https://www.bangor.ac.uk/courses/undergraduate/Q522-Welsh-for-Beginners-Cymraeg-i-Ddechreuwyr,FullTime,17000,165.0,64,90
Bangor University,Welsh History and History,BA,https://www.bangor.ac.uk/courses/undergraduate/VV12-Welsh-History-and-History,FullTime,19000,120.4,80,85
Bangor University,Zoology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C300-Zoology,FullTime,15000,124.0,48,75
Bangor University,Zoology,MZOOL,https://www.bangor.ac.uk/courses/undergraduate/C301-Zoology,FullTime,15000,135.5,48,100
Bangor University,Zoology With Animal Behaviour,BSc,https://www.bangor.ac.uk/courses/undergraduate/C3D3-Zoology-with-Animal-Behaviour,FullTime,15000,144,96,100
Bangor University,Zoology With Animal Behaviour,MZOOL,https://www.bangor.ac.uk/courses/undergraduate/C302-Zoology-with-Animal-Behaviour,FullTime,15000,153.0,80,91
Bangor University,Zoology With Conservation,BSc,https://www.bangor.ac.uk/courses/undergraduate/C3L2-Zoology-with-Conservation,FullTime,15000,112,96,80
Bangor University,Zoology With Conservation,MZOOL,https://www.bangor.ac.uk/courses/undergraduate/CD34-Zoology-with-Conservation,FullTime,15000,165.0,64,90
Bangor University,Zoology With Herpetology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C304-Zoology-with-Herpetology,FullTime,15000,151.5,80,100
Bangor University,Zoology With Herpetology,MZOOL,https://www.bangor.ac.uk/courses/undergraduate/C303-Zoology-with-Herpetology,FullTime,15000,137.0,1,91
Bangor University,Zoology with Marine Zoology,MZOOL,https://www.bangor.ac.uk/courses/undergraduate/C353-Zoology-with-Marine-Zoology,FullTime,15000,137.0,80,91
Bangor University,Zoology With Marine Zoology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C350-Zoology-with-Marine-Zoology,FullTime,15000,135.5,48,90
Bath Spa University,Acting,BA,http://www.bathspa.ac.uk/courses/ug-acting/,FullTime,16000,146.3684210526316,96,90
Bath Spa University,Acting with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-acting/,FullTime,16000,134.875,80,88
Bath Spa University,Biology,BSc,http://www.bathspa.ac.uk/courses/ug-biology/,FullTime,18000,106.0,48,95
Bath Spa University,Biology (Conservation Biology),BSc,http://www.bathspa.ac.uk/courses/ug-biology-conservation-biology/,FullTime,17000,105.0,48,95
Bath Spa University,Biology (Conservation Biology) with year in professional practice,BSc,http://www.bathspa.ac.uk/courses/ug-biology-conservation-biology/,FullTime,17000,105.0,48,95
Bath Spa University,Biology (Human Biology),BSc,http://www.bathspa.ac.uk/courses/ug-biology-human-biology/,FullTime,17000,105.0,48,95
Bath Spa University,Biology (Human Biology) with year in professional practice,BSc,http://www.bathspa.ac.uk/courses/ug-biology-human-biology/,FullTime,17000,105.0,48,95
Bath Spa University,Biology with year in professional practice,BSc,http://www.bathspa.ac.uk/courses/ug-biology/,FullTime,17000,105.0,48,95
Bath Spa University,Business & Management (Accounting),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-accounting/,FullTime,20000,115.0,80,90
Bath Spa University,Business & Management (Accounting) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-accounting/,FullTime,20000,115.0,80,90
Bath Spa University,Business & Management (Entrepreneurship),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-entrepreneurship/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business & Management (Entrepreneurship) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-entrepreneurship/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business & Management (Festivals and Events),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-festivals-and-events/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business & Management (Festivals and Events) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-festivals-and-events/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business & Management (Human Resource Management) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-hr/,FullTime,20000,123.25,80,100
Bath Spa University,Business & Management (International Business) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-international/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business & Management (Law),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-law/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business & Management (Law) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-law/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business & Management (Marketing) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-marketing/,FullTime,20000,108.5,64,75
Bath Spa University,Business & Management (Tourism Management) with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-tourism/,FullTime,20000,108.6,64,90
Bath Spa University,Business & Management with Professional Practice Year,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management/,FullTime,24000,107.5909090909091,64,95
Bath Spa University,Business and Management,BA,http://www.bathspa.ac.uk/courses/ug-business-and-management/,FullTime,18000,107.875,80,90
Bath Spa University,Business and Management & Creative Computing with Professional Placement Year,BA/BSc,https://www.bathspa.ac.uk/courses/ug-business-and-management-and-creative-computing/,FullTime,20000,107.5909090909091,64,92
Bath Spa University,Business and Management (Human Resource Management),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-hr/,FullTime,20000,123.25,80,100
Bath Spa University,Business and Management (International),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-international/,FullTime,20000,107.25,64,92
Bath Spa University,Business and Management (Marketing),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-marketing/,FullTime,20000,108.5,64,75
Bath Spa University,Business and Management (Tourism Management),BA,http://www.bathspa.ac.uk/courses/ug-business-and-management-tourism/,FullTime,20000,108.6,64,90
Bath Spa University,Comedy,BA,https://www.bathspa.ac.uk/courses/ug-comedy/,FullTime,16000,134.875,80,88
Bath Spa University,Comedy with Professional Placement Year,BA,https://www.bathspa.ac.uk/courses/ug-comedy/,FullTime,16000,134.875,80,88
Bath Spa University,Creative Media,BA,https://www.bathspa.ac.uk/courses/ug-creative-media/,FullTime,16000,121.0,80,100
Bath Spa University,Creative Writing,BA,http://www.bathspa.ac.uk/courses/ug-creative-writing/,FullTime,16000,133.0,80,85
Bath Spa University,Creative Writing with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-creative-writing/,FullTime,17000,112,80,83
Bath Spa University,Dance & Drama,BA,http://www.bathspa.ac.uk/courses/ug-dance-and-drama-/,FullTime,16000,112,64,95
Bath Spa University,Drama,BA,http://www.bathspa.ac.uk/courses/ug-drama/,FullTime,15000,119.5,64,89
Bath Spa University,Drama (Writing For Performance),BA,https://www.bathspa.ac.uk/courses/ug-drama---writing-for-performance/,FullTime,16000,134.875,80,88
Bath Spa University,Drama (Writing For Performance) with Professional Placement Year,BA,https://www.bathspa.ac.uk/courses/ug-drama---writing-for-performance/,FullTime,16000,134.875,80,88
Bath Spa University,Drama with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-drama/,FullTime,16000,134.875,80,88
Bath Spa University,Education Studies,BA,http://www.bathspa.ac.uk/courses/ug-education-studies/,FullTime,17000,115.75,1,95
Bath Spa University,Education Studies with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-education-studies/,FullTime,16000,125.5,80,98
Bath Spa University,English Literature,BA,http://www.bathspa.ac.uk/courses/ug-english-literature/,FullTime,17000,121.375,80,85
Bath Spa University,English Literature with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-english-literature/,FullTime,17000,121.6,80,88
Bath Spa University,Environmental Science,BSc,http://www.bathspa.ac.uk/courses/ug-environmental-science/,FullTime,20000,115.0,64,80
Bath Spa University,Environmental Science with year in professional practice,BSc,http://www.bathspa.ac.uk/courses/ug-environmental-science/,FullTime,20000,105.23076923076923,64,90
Bath Spa University,Film & Screen Studies with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-film-and-screen-studies/,FullTime,19000,116.16666666666667,80,85
Bath Spa University,Film and Screen Studies,BA,http://www.bathspa.ac.uk/courses/ug-film-and-screen-studies/,FullTime,19000,106.0,1,85
Bath Spa University,Film and Screen Studies & Media Communications,BA,http://www.bathspa.ac.uk/courses/ug-film-and-screen-studies-media-communications/,FullTime,19000,116.16666666666667,80,85
Bath Spa University,Film and Screen Studies & Media Communications with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-film-and-screen-studies-media-communications/,FullTime,19000,116.16666666666667,80,85
Bath Spa University,Film~, Television and Digital Production,BA,http://www.bathspa.ac.uk/courses/ug-film-tv-and-digital-production/,FullTime,19000,129.30434782608697,80,85
Bath Spa University,Film~, TV & Digital Production with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-film-tv-and-digital-production/,FullTime,19000,116.16666666666667,80,85
Bath Spa University,Food with Nutrition,BSc,http://www.bathspa.ac.uk/courses/ug-food-with-nutrition/,FullTime,20000,115.75,48,95
Bath Spa University,Food with Nutrition with year in professional practice,BSc,http://www.bathspa.ac.uk/courses/ug-food-with-nutrition/,FullTime,20000,115.75,48,95
Bath Spa University,Geography,BSc,http://www.bathspa.ac.uk/courses/ug-geography/,FullTime,20000,102.0,64,95
Bath Spa University,Geography (Human),BA,http://www.bathspa.ac.uk/courses/ug-geography-human/,FullTime,20000,105.23076923076923,64,90
Bath Spa University,Geography (Human) with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-geography-human/,FullTime,20000,105.23076923076923,64,90
Bath Spa University,Geography (Physical),BSc,http://www.bathspa.ac.uk/courses/ug-geography-physical/,FullTime,20000,105.23076923076923,64,90
Bath Spa University,Geography (Physical) with Professional Placement Year,BSc,http://www.bathspa.ac.uk/courses/ug-geography-physical/,FullTime,20000,105.23076923076923,64,90
Bath Spa University,Geography with Professional Placement Year,BSc,http://www.bathspa.ac.uk/courses/ug-geography/,FullTime,20000,105.23076923076923,64,90
Bath Spa University,Global Development & Sustainability,BSc,http://www.bathspa.ac.uk/courses/ug-global-development-and-sustainability/,FullTime,20000,108.85714285714286,1,90
Bath Spa University,Global Development & Sustainability with Professional Placement Year,BSc,http://www.bathspa.ac.uk/courses/ug-global-development-and-sustainability/,FullTime,20000,105.23076923076923,64,90
Bath Spa University,History,BA,http://www.bathspa.ac.uk/courses/ug-history/,FullTime,20000,103.5,64,90
Bath Spa University,History with Professional Placement Year,BA,http://www.bathspa.ac.uk/courses/ug-history/,FullTime,20000,106.0,64,87
Bath Spa University,History: Heritage & Public History with Professional Placement Year,BA,https://www.bathspa.ac.uk/courses/ug-history-heritage-and-public-history/,FullTime,20000,106.0,64,87
Bath Spa University,History: Heritage and Public History,BA,https://www.bathspa.ac.uk/courses/ug-history-heritage-and-public-history/,FullTime,20000,106.0,64,87
